-0.038758792	-0.035214808	-0.019183336	-0.0051641525	-0.003926114	0.009921999	0.033652585	0.01978643	0.021332279	0.0074732476	0.016753932	-0.04835009	0.040125716	0.0030889187	-0.014704175	-0.004137863
-0.0026371519	-0.0032507547	0.02544282	0.02798173	0.020254474	-0.02603714	-0.041508205	0.0081595825	-0.043214142	0.010102965	-0.025721451	-0.010096686	0.045180496	-0.0022123116	0.015352147	0.06440752
0.01786712	-0.019819198	-0.018291712	0.016412344	-0.0483712	0.05830823	-0.053537283	-0.011775189	0.012463435	0.061509304	-0.015045684	0.05451704	-0.014728786	0.002058247	0.005719825	-0.03882552
0.016759384	0.00083955587	-0.013500049	0.026634445	0.0197023	0.0020355284	-0.017759083	0.050942022	0.029768702	0.0029987434	-0.016713424	0.00786784	-0.0406033	0.004034678	0.014118711	-0.0054573794
-0.017989106	0.014552343	-0.007583292	0.0040996005	-0.055690605	-0.03182358	0.0019637505	-0.043232106	-0.021529062	0.011304877	0.008271454	0.03141677	0.040237248	0.0245004	0.009386304	-0.037253432
-0.040686507	-0.01406991	0.00056378666	-0.002581371	0.012185262	-0.02040413	0.022688547	-0.037671216	-0.0043871673	0.04105229	0.031566944	0.03726945	-0.020959185	-0.029134713	-0.042949453	-0.0026232826
0.030763248	0.033273157	0.038302477	0.03734422	0.039316043	0.0065312195	0.015718212	0.0010365454	-0.0095704775	0.016923355	-0.006085319	0.020971367	-0.05174075	-0.01985163	-0.059442062	-0.08495695
0.060490653	0.060977183	0.016748028	0.012025098	0.026526062	-0.04343059	-0.0015340573	-0.014126274	-0.0027742756	0.0025746175	-0.010984708	0.016637534	-0.025983498	-0.055408556	0.03096605	0.0010068773
0.011264074	-0.025645364	0.009212903	-0.024247082	-0.030328523	0.03361039	0.04231754	-0.014186019	0.01698304	-0.022871744	0.023231242	0.020110307	-0.00022211045	0.045400236	-0.04011065	-0.027048899
-0.049025815	-0.030985186	0.0037669318	0.041094266	0.017017579	0.055387575	-0.0032548835	0.02366887	-0.012175011	-0.016179016	-0.05847743	-0.03647518	-0.04286951	0.019906467	-0.026966395	0.011324826
-0.0680803	0.029929882	0.028513	-0.0031335843	0.022346484	-0.024646949	-0.016314814	0.022363836	-0.008122855	-0.04228329	-0.036367156	0.049177937	0.022294184	-0.06264971	0.019154707	-0.012664882
0.013403545	-0.033813283	0.008323473	-0.029024722	0.025490325	-0.008383342	-0.049993157	-0.014488277	-0.009405937	-0.03998369	-0.067941315	-0.0014312309	-0.11469906	-0.09418608	-0.079635106	-0.08711121
0.0025477612	-0.04738102	0.04512459	-0.009898635	-0.053417016	-0.017486444	0.045134634	-0.034282535	0.041209586	0.020715587	0.034456257	-6.0212493e-05	-0.026430141	0.052219328	0.020205274	0.076550916
0.01770301	-0.044332933	0.052247223	-0.085200846	-0.021024423	-0.037042458	0.054563336	-0.014423302	0.025716504	-0.028270083	0.018172873	-0.005832389	-0.027011946	0.041432552	0.013255533	-0.024826284
-0.024959262	-0.05062584	-0.01972306	0.06726229	0.06666397	0.033567917	0.003260326	-0.06307403	0.014908652	0.07404026	0.023934543	-0.028938895	-0.009103947	-0.019525673	-0.057981998	-0.044682905
-0.052790146	-0.01742337	0.0141996015	0.043507494	-0.032686047	0.027421335	0.043505978	-0.015570049	-0.05509542	0.018195976	0.061509468	-0.013098052	0.02646492	0.013695256	0.015671548	0.025156723
-0.054363143	0.028812204	-0.036096133	0.021102812	-0.003946153	-0.024159878	-0.07389381	-0.04148263	-0.0068345484	0.018809598	-0.021823186	0.022549536	-0.038725886	0.00093796966	0.014460072	0.039629925
0.0040073358	-0.03509589	-0.020798368	0.023340603	0.051265217	-0.025566105	0.054955143	0.010930023	-0.035050478	-0.020370847	-0.032977447	0.024458926	-0.022861859	-0.05271413	0.06463702	0.048386026
0.0065161847	-0.048770737	-0.059535712	0.018373493	-0.1309181	-0.04633082	-0.020791871	0.040312003	-0.056903895	-0.013901614	-0.15601718	0.07714912	-0.05474379	-0.07977828	-0.0028885705	0.070388034
-0.0022426075	-0.017891496	0.02852433	0.045511857	-0.04578949	-0.017765898	-0.008749665	-0.024137067	0.036647025	0.028995683	-0.003937496	-0.029828785	-0.005061422	-0.04764089	-0.006755842	0.031294156
0.07035747	-0.04944846	0.04096941	-0.001652998	-0.04770919	0.048732262	-0.009792815	0.052233733	0.033998698	-0.0015693514	-0.010147266	-0.0133396685	0.05102017	0.018684382	0.04601117	-0.055803914
0.05334935	0.047841836	-0.03332445	-0.041653804	-0.12274178	-0.06161908	0.0076351147	0.05796981	0.017197631	-0.037737682	-0.0035440864	-0.028636213	0.039796297	0.052743148	0.043808658	-0.008894435
-0.041269474	-0.0384122	-0.0011554424	0.07016328	-0.015344916	-0.0014746297	-0.047231037	0.01863482	0.07445586	0.043603983	-0.1370158	0.021816457	-0.029516347	0.00641711	-0.035896808	0.14961487
0.071333356	0.0280255	0.042943228	-0.008351936	0.0009910448	0.01844957	0.028628888	0.0011080276	-0.021243703	-0.03445928	0.022545164	-0.01868748	0.040957343	0.028784234	0.051562533	-0.013852105
0.012246753	-0.043380406	-0.0073563047	0.04312783	0.0038251707	0.07011235	-0.004618708	-0.033175696	0.064373784	0.041357547	0.056864087	-0.031930648	-0.016096918	0.0069169686	-0.0130531015	0.039934102
-0.0068912776	0.03166362	-0.048417233	0.024675334	0.0047469945	-9.9938086e-05	0.024788145	0.012383916	0.033997625	-0.06346418	0.04314692	0.013316498	0.02573585	0.03774031	-0.007447057	-0.02130368
-0.041708563	-0.0071337903	-0.014790387	0.02162485	0.095857136	-0.031399857	-0.07437968	-0.04438027	-0.016711244	-0.009316343	0.0132503575	0.05788734	0.0041865213	0.05648356	-0.02648019	0.060495824
0.0002222528	0.038608078	-0.050047766	-0.026915956	0.02382124	0.0248782	0.048029117	-0.022856342	0.0030057104	-0.0073515116	0.032298874	-0.06845843	0.039565787	-0.07543	0.013759879	-0.006434691
-0.009684884	0.06693396	0.0034722341	0.0028765535	-0.043997146	0.033202443	-0.053636838	-0.038934972	-0.007207135	-0.04287503	-0.022677287	-0.012629467	-0.03412588	-0.04695175	0.0050694607	-0.051059596
-0.016672323	-0.0045741587	0.0029317087	-0.061462402	-0.06333804	0.06329736	0.034508903	-0.0011678254	-0.0013530183	0.0372291	-0.009923446	-0.028367147	-0.0144721	0.013563615	-0.06508605	-0.045052376
0.04110342	0.023111084	0.022923164	-0.016720025	-0.017109107	-0.06229466	-0.009840533	0.024404848	0.050010372	-0.015830604	0.019186463	0.0034280207	0.02389142	-0.0357029	-0.016010415	0.015659558
0.0022070068	0.026546884	-0.0053906753	0.03990733	0.07860282	0.0082527185	0.024028188	-0.06942936	0.0034788726	-0.025594193	0.10477507	-0.04742219	0.018839465	0.06282808	-0.013083167	-0.06943015
-0.02588642	-0.0065922653	0.0010902719	0.003943195	-0.006232858	0.016960587	-0.0047029834	-0.008154078	-0.01616781	0.022483217	-0.025729565	-0.021318162	0.025401304	-0.0027017456	-0.042603604	-0.06944003
-0.053763844	0.046206556	0.009189045	-0.044160794	0.024748292	-0.025235467	0.0029044675	0.032765597	0.056127273	0.009054338	0.028519724	-0.014763195	0.004895913	0.051079836	0.048523776	0.05565371
-0.038949218	-0.03462735	0.06933772	0.02548551	0.005322662	0.08008824	-0.022334002	-0.01165792	0.061835196	0.0075556235	0.032032795	-0.020440307	0.05175998	0.019621924	-0.0015660869	0.067051224
-0.011366616	-0.035227787	0.0064180526	-0.02596297	-0.06469281	-0.0009119399	-0.006537391	0.029709509	-0.06565737	-0.005742714	-0.09677074	0.035572216	0.004140747	-0.015179697	-0.032636385	0.028103476
0.01752859	-0.02827187	0.02538423	0.007842824	0.0094166035	-0.011675078	-0.04124466	0.043185193	-0.0145815015	0.058120452	0.016087087	0.0114274835	-0.02542953	0.036468733	0.029749915	0.020356137
0.014059045	-0.03962141	-0.0046938513	-0.04026766	-0.111633375	-0.0072715455	-0.004297727	0.0013815272	0.041218285	-0.062477045	-0.015111239	0.022483896	-0.08347541	0.051379915	-0.024416285	0.004476969
